imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
0.0126417875289917, -0.02527296543121338, 0.012067148955824879, 0.0, 2.6108067840382724e-06, 0.0, -2.6108067840382685e-07, 0.0, 3.140111175525817e-07, -3.629444336183951e-07, 1731686555871195287, 
0.0008902549743652344, -0.010447382926940918, 0.0013991172274189813, -1.3756942456169266e-12, 5.2842807143016046e-05, -2.6033708653926892e-08, -5.284280714301593e-06, -1.474381413608422e-18, 3.140111175525817e-07, -3.629444336183951e-07, 1731686555981213213, 
0.011504054069519043, -0.01721489429473877, 0.011043738839980615, -9.373194232948132e-12, 1.078079879048203e-05, -8.69434112917809e-07, -1.0780350622940522e-06, -1.5022255363519817e-15, 3.140111175525817e-07, -3.629444336183951e-07, 1731686556031383402, 
0.0005851387977600098, -0.0007140040397644043, 0.0010613038684952614, -2.2863481012551427e-12, 4.8698917030015956e-05, -4.694864363915802e-08, -4.869784808303456e-06, 2.2930014696752547e-14, 3.140111175525817e-07, -3.629444336183951e-07, 1731686556081037131, 
-0.01601344347000122, -0.01796722412109375, -0.015235724291547917, -3.0672555879353933e-12, 3.6634083235363008e-06, -8.372682805324199e-07, -3.6614958397520433e-07, -3.8231085271184853e-13, 3.140111175525817e-07, -3.629444336183951e-07, 1731686556131104100, 
0.8775584101676941, -0.06214261054992676, 0.83689219256911, -2.7568236080852673e-11, 0.00010793253654873625, -2.554209968780305e-07, -1.078785940283342e-05, 6.225868909949505e-13, 3.140111175525817e-07, -3.629444336183951e-07, 1731686556172139762, 
0.3090810775756836, -0.21664321422576904, 0.3331136755221651, -0.012097515119402004, 0.04015102516025277, -0.301300279908615, -0.00019722538507252054, -6.753166679235849e-10, 0.0019088014960289001, 4.271492070984095e-05, 1731686556321100965, 
0.7626968622207642, -0.16540908813476562, 0.7431383268496322, -0.0734859085370823, 0.11616684240212985, -0.6325893604192083, 0.004012652467103788, -6.331828953639421e-06, 0.008613485842943192, -0.000179064241820015, 1731686556412924890, 
-0.012139081954956055, -0.3893423080444336, 0.022277566017347206, -0.24434344238306513, 0.25719830155148304, -0.9500196576304187, 0.015915905071894196, -0.0004014245498178143, 0.023805052042007446, -0.0018579483730718493, 1731686556527982129, 
-0.2942163348197937, -0.17704278230667114, -0.27982356529394303, -0.19096233422525816, 0.14714697062078336, -1.2977659915092143, 0.04104581450832879, -0.0028733318317353527, 0.04094303399324417, -0.006321375258266926, 1731686556625331511, 
-0.41638731956481934, -0.10868966579437256, -0.41016807147688383, -0.17724373951957717, 0.1119977458989518, -1.5825652391209064, 0.055306747010426136, -0.005685794677908651, 0.06221691891551018, -0.014687133952975273, 1731686556734780148, 
-0.05427426099777222, -1.0680224895477295, -0.07038298616432415, -0.8407537013721728, 0.549645911735373, -1.529627862995829, 0.06677998228246683, -0.009556548475861156, 0.08168822526931763, -0.02597496099770069, 1731686556825760507, 
-0.5057900547981262, -0.44085079431533813, -0.48601355747123404, -0.4224426178170773, 0.28049157317074713, -1.5060795340183661, 0.11511983631661725, -0.03494129549160284, 0.10057999938726425, -0.04038454219698906, 1731686556927260997, 
-0.27003902196884155, -0.40974241495132446, -0.2798714447428375, -0.4004213638667519, 0.25547012103458927, -1.5673901990774766, 0.13765688812840787, -0.05159753226329313, 0.1157875582575798, -0.056647926568984985, 1731686557021047028, 
