imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
0.012164473533630371, -0.00351560115814209, 0.007087164698152505, -2.2574772169002983e-15, 0.0002106767151650566, -1.0715361757618336e-11, -2.1067671516505667e-05, 0.0, 4.186830437902245e-08, -4.8392600149327336e-08, 1731686445225010148, 
-0.017600655555725098, 0.0015671849250793457, -0.005148068045790043, 3.4863930792835397e-12, -1.0922623397280427e-05, -3.1919008396385803e-07, 1.0922623380487292e-06, -2.8493087467754267e-13, 4.186830437902245e-08, -4.8392600149327336e-08, 1731686445273482978, 
-0.007445037364959717, -0.03225058317184448, -0.006221257651748157, 7.927194432010742e-11, -0.000319817302126682, -2.4786634054184853e-07, 3.1982759617627154e-05, -6.612263916524985e-13, 4.186830437902245e-08, -4.8392600149327336e-08, 1731686445365467510, 
-0.013062596321105957, -0.002820253372192383, -0.009384947320948057, -1.8120798532589177e-10, -0.0006293931240759915, 2.879090641352687e-07, 6.294041171714351e-05, -1.5933355867632065e-12, 4.186830437902245e-08, -4.8392600149327336e-08, 1731686445465302874, 
0.00829988718032837, 0.0037544965744018555, -0.001164746736245786, 7.183159105078966e-10, -0.0005060954554558731, -1.4193289087349395e-06, 5.061075295046817e-05, 6.142154636720202e-12, 4.186830437902245e-08, -4.8392600149327336e-08, 1731686445526125024, 
1.6930561065673828, -0.6624321937561035, 0.7826403242109382, 4.823065134087905e-06, 0.03122916502338994, 0.00015444105311414948, -0.0031228212740341856, -8.395553247397005e-10, 6.280245656853367e-08, -7.258887535499525e-08, 1731686445626538198, 
1.0387330055236816, -0.29256105422973633, 0.9001518656655358, -0.02081997919650303, 0.09110181205416845, -0.22853529174725556, -0.0031318783481169826, -4.363198441626192e-05, 0.004803077317774296, -0.0004334828117862344, 1731686445765930895, 
0.6161231398582458, -0.42841637134552, 0.7690654802911555, -0.09443824515678179, 0.18228614893787004, -0.5180769120805218, 0.007239159679709381, -0.0004862381236212217, 0.016555339097976685, -0.0016532344743609428, 1731686445884196801, 
0.5134837031364441, -0.5415931940078735, 0.6524536398184891, -0.23984974959264357, 0.2929152503926525, -0.8188366746733922, 0.030053618753814043, -0.002631217668973177, 0.031484976410865784, -0.00384732149541378, 1731686445976785991, 
0.2117670178413391, -0.6422267556190491, 0.4502801500883, -0.42368975891073796, 0.3858315272239724, -1.0981211461882148, 0.06275060144370574, -0.008622866211625592, 0.05207451805472374, -0.009607864543795586, 1731686446073919480, 
-0.15374934673309326, -0.3830583691596985, 0.16696199265194311, -0.40391136589326254, 0.3226657672247219, -1.2517949126346484, 0.09066124442358561, -0.018101110720023666, 0.07208412885665894, -0.018190138041973114, 1731686446165586431, 
0.5836848020553589, -0.1868199110031128, 0.35468814174139307, -0.3180962102362484, 0.23292606907425084, -1.3656531083038521, 0.10931572734622744, -0.02830485837495684, 0.09287679195404053, -0.030290672555565834, 1731686446264815529, 
-0.5564470887184143, -0.8618127107620239, -0.059469310100297046, -0.57578315060966, 0.39980541368419886, -1.4401584643485186, 0.138756228424192, -0.0448531548635176, 0.11367359757423401, -0.04690002277493477, 1731686446376637136, 
-0.21120411157608032, 0.07698118686676025, -0.14017670659112996, -0.23716123409886272, 0.17531346640739404, -1.352783895948681, 0.1598347672389244, -0.06339878324596945, 0.1303434520959854, -0.06562934815883636, 1731686446475493467, 
0.14469432830810547, -0.26468425989151, -0.00670025461397139, -0.26595909588030175, 0.20537367915888816, -1.2950008831196984, 0.1738145829671392, -0.07802651802738343, 0.14427459239959717, -0.08537395298480988, 1731686446566551433, 
0.2670436501502991, -0.4835701584815979, 0.12423557381361813, -0.3607820292552267, 0.3031059245874636, -1.1902836598996276, 0.18993987235859333, -0.09932254793386641, 0.15974082052707672, -0.11603564023971558, 1731686446685707059, 
0.04821282625198364, -0.4996224045753479, 0.09120604654229884, -0.3953716211595416, 0.36071260720290393, -1.0960848422388012, 0.20678181243975666, -0.12878342378450425, 0.16937944293022156, -0.14208044111728668, 1731686446775770269, 
0.44316840171813965, -0.14213615655899048, 0.24990526255451467, -0.2902997163649893, 0.2956735521136451, -0.9818251050517014, 0.21912863407509206, -0.15841773174240578, 0.17760080099105835, -0.1724195033311844, 1731686446875517332, 
0.15487581491470337, 0.169438898563385, 0.20018684272791712, -0.16768184810581718, 0.2016642410220009, -0.8314902396975955, 0.22628796543777907, -0.1810849741692961, 0.18286430835723877, -0.20100738108158112, 1731686446965861086, 
-0.17956846952438354, -0.3359747529029846, 0.02854236298968099, -0.23430008198152724, 0.3023323018585349, -0.7749753517609879, 0.23267220355987064, -0.20749963974041988, 0.18663503229618073, -0.23403707146644592, 1731686447064728878, 
-0.06159162521362305, -0.29711711406707764, -0.011736733778360611, -0.24539056231635203, 0.3358550490624064, -0.7306442556138413, 0.23744172310427955, -0.24032451147497724, 0.1881829798221588, -0.271070271730423, 1731686447175562770, 
-0.33348268270492554, -0.8084105849266052, -0.15427230775257395, -0.3557675761984576, 0.4681838460086427, -0.7598886190359718, 0.2407366671907588, -0.2848852048695037, 0.18738926947116852, -0.3047834038734436, 1731686447275586692, 
0.5512615442276001, 0.13945245742797852, 0.1650964193898956, -0.19972081787841112, 0.3141324872027304, -0.6357853008355615, 0.23995310743708742, -0.3196902913257617, 0.18488194048404694, -0.33532094955444336, 1731686447366638466, 
-0.1961003541946411, -0.41359323263168335, -0.00017623355416815367, -0.2414132835070397, 0.3622209628920742, -0.6664807071891368, 0.2373558328479993, -0.35425134254755725, 0.1789441853761673, -0.3743758201599121, 1731686447486537911, 
0.022089600563049316, -0.24682778120040894, 0.00935875558619767, -0.2364087872622421, 0.34421588168493344, -0.6868038339922706, 0.2321538182303471, -0.3881863166792993, 0.1720341295003891, -0.40197014808654785, 1731686447575580122, 
-0.13135415315628052, -0.39923393726348877, -0.05441413600232067, -0.26253008966644853, 0.3717319410862723, -0.7062349522596446, 0.2243955830606047, -0.4243375436604954, 0.16306781768798828, -0.43236809968948364, 1731686447675587780, 
0.16331428289413452, 0.24102485179901123, 0.04019277046052448, -0.14848840727852286, 0.2322989550883788, -0.6392125492860268, 0.21675280585064605, -0.44846383487172087, 0.15333296358585358, -0.4587814509868622, 1731686447766590363, 
